Gender,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
Female,53,Yes,Engineer,0.0,Low,4.0,B
Male,53,No,Executive,0.0,Average,5.0,B
Male,50,No,Executive,0.0,High,4.0,B
Female,66,Yes,Artist,1.0,Average,3.0,C
Female,86,Yes,Lawyer,1.0,Low,2.0,B
Female,27,Yes,Doctor,8.0,Low,1.0,A
Female,42,Yes,Artist,8.0,Low,1.0,C
Male,33,No,Marketing,11.0,Low,9.0,D
Male,82,No,Executive,1.0,High,2.0,B
Male,26,No,Entertainment,8.0,Low,2.0,D
Male,38,Yes,Engineer,0.0,Average,4.0,B
Female,32,Yes,Artist,6.0,Low,7.0,A
Male,20,No,Healthcare,1.0,Low,5.0,D
Male,27,No,Entertainment,0.0,Low,3.0,D
Male,22,No,Healthcare,0.0,Low,4.0,D
Male,80,Yes,Lawyer,0.0,High,3.0,B
Male,77,Yes,Lawyer,0.0,Low,1.0,D
Male,22,No,Healthcare,1.0,Low,2.0,D
Female,32,Yes,Healthcare,0.0,Low,2.0,A
Male,49,Yes,Entertainment,1.0,Average,2.0,A
Male,55,Yes,Executive,0.0,High,9.0,A
Male,28,Yes,Entertainment,1.0,Low,2.0,D
Female,42,No,Doctor,1.0,Low,1.0,A
Female,20,No,Healthcare,1.0,Low,3.0,D
Male,43,Yes,Marketing,0.0,High,6.0,D
Female,73,Yes,Doctor,0.0,Low,1.0,B
Female,46,No,Engineer,1.0,Low,3.0,D
Male,28,No,Doctor,0.0,Average,2.0,D
Female,35,Yes,Entertainment,9.0,Average,2.0,A
Female,48,Yes,Artist,3.0,High,3.0,B
Female,32,Yes,Artist,0.0,Low,3.0,D
Male,66,Yes,Executive,0.0,Average,2.0,C
Female,47,Yes,Artist,8.0,High,2.0,C
Male,28,Yes,Healthcare,1.0,Low,2.0,C
Female,35,Yes,Artist,3.0,Average,2.0,C
Female,75,Yes,Lawyer,1.0,High,2.0,B
Male,48,Yes,Executive,1.0,High,3.0,B
Male,41,Yes,Entertainment,1.0,Low,4.0,A
Female,25,No,Doctor,1.0,Low,3.0,D
Female,52,No,Doctor,0.0,Average,3.0,B
Male,58,Yes,Doctor,0.0,Average,2.0,C
Female,49,Yes,Artist,0.0,Low,3.0,B
Male,28,Yes,Marketing,9.0,Low,5.0,D
Male,53,Yes,Artist,0.0,Low,1.0,B
Female,27,Yes,Doctor,0.0,Low,4.0,D
Female,33,Yes,Entertainment,0.0,Low,4.0,A
Female,89,Yes,Lawyer,0.0,High,2.0,C
Female,40,Yes,Artist,1.0,Low,1.0,B
Male,27,No,Healthcare,10.0,Low,5.0,D
Male,37,Yes,Executive,1.0,Low,6.0,D
Male,56,No,Lawyer,0.0,High,3.0,A
Male,48,Yes,Executive,2.0,High,5.0,C
Female,32,Yes,Engineer,0.0,Low,1.0,A
Male,39,Yes,Doctor,1.0,Average,3.0,A
Female,39,Yes,Artist,9.0,Low,1.0,C
Male,60,No,Artist,1.0,High,4.0,B
Female,33,Yes,Engineer,9.0,Low,2.0,A
Female,50,No,Artist,0.0,Average,4.0,C
Female,20,No,Entertainment,1.0,Low,4.0,C
Female,37,No,Engineer,0.0,Low,1.0,D
Male,25,Yes,Doctor,1.0,Low,2.0,C
Male,37,Yes,Entertainment,11.0,Low,6.0,D
Male,68,Yes,Engineer,0.0,Low,1.0,D
Male,20,No,Healthcare,2.0,Low,3.0,D
Female,30,No,Doctor,1.0,Average,6.0,B
Female,83,Yes,Artist,0.0,High,2.0,C
Female,52,Yes,Artist,0.0,Low,1.0,D
Female,19,No,Healthcare,7.0,Low,1.0,D
Female,36,Yes,Engineer,11.0,Low,2.0,C
Male,31,No,Healthcare,1.0,Low,4.0,C
Male,51,Yes,Artist,0.0,Average,2.0,C
Female,53,Yes,Artist,8.0,Average,2.0,A
Female,31,Yes,Healthcare,1.0,Low,1.0,D
Male,57,No,Entertainment,0.0,Low,4.0,A
Male,36,Yes,Artist,0.0,Average,5.0,C
Female,41,Yes,Marketing,1.0,Low,2.0,A
Male,69,Yes,Artist,0.0,Low,1.0,A
Male,37,No,Entertainment,11.0,Average,2.0,B
Female,49,Yes,Doctor,0.0,Low,1.0,A
Male,59,Yes,Marketing,0.0,Average,3.0,B
Female,37,Yes,Doctor,2.0,High,2.0,A
Female,68,Yes,Lawyer,3.0,High,4.0,C
Female,42,Yes,Artist,1.0,Low,2.0,A
Female,46,Yes,Artist,1.0,Average,4.0,B
Male,49,No,Entertainment,1.0,Low,3.0,D
Female,33,Yes,Engineer,1.0,Low,5.0,D
Male,33,No,Artist,1.0,Low,3.0,A
Male,32,No,Marketing,0.0,Low,3.0,D
Female,87,Yes,Lawyer,0.0,High,2.0,A
Male,52,Yes,Entertainment,0.0,Average,4.0,B
Female,27,No,Engineer,14.0,Low,8.0,D
Male,63,Yes,Entertainment,6.0,Low,2.0,D
Female,89,Yes,Lawyer,1.0,High,2.0,C
Male,31,No,Executive,1.0,Average,2.0,D
Female,41,Yes,Artist,0.0,Low,1.0,C
Female,50,Yes,Artist,1.0,High,7.0,B
Female,70,No,Engineer,0.0,Average,2.0,B
Female,55,Yes,Engineer,1.0,Average,3.0,B
Female,36,Yes,Homemaker,8.0,Average,5.0,B
Female,66,Yes,Lawyer,4.0,Low,1.0,B
Female,49,No,Engineer,5.0,Average,5.0,D
Male,65,Yes,Artist,1.0,Average,4.0,B
Female,23,No,Healthcare,1.0,Low,4.0,D
Male,45,No,Artist,3.0,High,4.0,C
Male,33,No,Entertainment,1.0,Low,5.0,D
Male,48,Yes,Executive,1.0,High,3.0,A
Male,28,Yes,Healthcare,5.0,Low,4.0,D
Female,27,Yes,Artist,0.0,Low,8.0,C
Female,45,Yes,Engineer,1.0,Low,3.0,D
Female,49,Yes,Entertainment,2.0,Average,3.0,A
Female,56,Yes,Artist,1.0,Average,2.0,C
Female,29,No,Artist,0.0,Average,2.0,A
Female,57,Yes,Artist,0.0,Average,4.0,C
Male,65,No,Entertainment,1.0,Low,1.0,A
Female,61,Yes,Engineer,1.0,Average,5.0,B
Female,32,No,Healthcare,0.0,Low,4.0,C
Male,35,Yes,Artist,1.0,Low,1.0,A
Female,82,Yes,Lawyer,1.0,High,2.0,A
Female,37,No,Engineer,1.0,Low,4.0,A
Female,26,No,Engineer,0.0,Low,5.0,A
Male,32,Yes,Healthcare,2.0,Low,3.0,C
Female,81,Yes,Lawyer,1.0,High,2.0,C
Male,49,Yes,Artist,0.0,Low,1.0,B
Male,46,Yes,Marketing,1.0,Low,3.0,D
Male,27,Yes,Entertainment,9.0,Low,3.0,B
Female,66,Yes,Lawyer,6.0,Average,4.0,B
Male,31,Yes,Artist,0.0,Average,3.0,D
Male,53,Yes,Doctor,4.0,Average,2.0,C
Female,29,Yes,Doctor,0.0,Low,5.0,D
Male,60,Yes,Entertainment,1.0,Average,5.0,B
Female,43,No,Doctor,4.0,Low,6.0,B
Male,73,Yes,Entertainment,5.0,Low,1.0,A
Male,47,No,Entertainment,0.0,Average,3.0,C
Male,20,No,Healthcare,1.0,Low,3.0,D
Male,38,Yes,Artist,0.0,Low,2.0,B
Female,56,Yes,Lawyer,5.0,High,9.0,C
Male,51,Yes,Artist,0.0,Average,5.0,C
Male,27,Yes,Artist,4.0,Average,2.0,A
Male,30,Yes,Artist,2.0,Low,2.0,A
Male,49,Yes,Artist,1.0,Average,4.0,A
Female,30,Yes,Healthcare,0.0,Low,6.0,D
Male,26,No,Doctor,9.0,Average,2.0,A
Male,42,Yes,Artist,3.0,Average,4.0,B
Male,49,Yes,Executive,1.0,High,5.0,C
Male,59,Yes,Executive,3.0,High,4.0,B
Female,49,Yes,Artist,0.0,Average,5.0,C
Male,32,Yes,Artist,9.0,Average,2.0,C
Male,41,Yes,Entertainment,5.0,Low,1.0,A
Male,71,Yes,Executive,1.0,High,4.0,B
Male,62,Yes,Entertainment,0.0,Average,3.0,C
Female,41,No,Doctor,0.0,Low,1.0,A
Male,41,Yes,Doctor,2.0,Low,2.0,C
Male,53,Yes,Artist,3.0,Average,3.0,C
Male,46,Yes,Doctor,2.0,Low,4.0,A
Male,50,Yes,Executive,1.0,High,3.0,C
Female,40,No,Artist,1.0,Low,1.0,C
Female,49,No,Artist,9.0,Low,1.0,B
Female,30,Yes,Healthcare,9.0,Low,3.0,D
Male,36,Yes,Artist,0.0,Average,4.0,B
Female,66,Yes,Lawyer,0.0,High,3.0,C
Female,27,No,Healthcare,0.0,Low,4.0,C
Male,42,No,Entertainment,1.0,Low,3.0,A
Male,28,No,Doctor,1.0,Low,1.0,A
Male,48,Yes,Entertainment,6.0,Low,2.0,B
Male,36,No,Entertainment,9.0,Average,2.0,B
Male,40,Yes,Artist,1.0,Low,2.0,B
Female,57,Yes,Artist,0.0,High,2.0,C
Female,42,Yes,Entertainment,5.0,Low,7.0,A
Female,21,No,Healthcare,1.0,Low,7.0,D
Female,27,Yes,Healthcare,0.0,Low,4.0,D
Female,46,Yes,Artist,4.0,High,5.0,C
Female,27,No,Engineer,0.0,Low,6.0,D
Female,25,No,Marketing,8.0,Low,5.0,D
Male,87,Yes,Lawyer,0.0,High,2.0,A
Male,27,Yes,Healthcare,1.0,Low,3.0,D
Female,48,Yes,Marketing,6.0,Low,1.0,C
Male,51,Yes,Doctor,1.0,Average,4.0,A
Male,48,Yes,Artist,7.0,Average,2.0,C
Male,52,No,Artist,0.0,High,2.0,A
Female,68,Yes,Lawyer,0.0,High,2.0,B
Male,35,Yes,Artist,3.0,Average,3.0,B
Female,39,Yes,Homemaker,9.0,Low,1.0,D
Female,53,Yes,Artist,2.0,High,2.0,C
Male,41,Yes,Artist,1.0,Average,2.0,C
Male,41,Yes,Artist,11.0,High,2.0,A
Female,25,No,Engineer,1.0,Low,1.0,A
Female,23,No,Healthcare,7.0,High,2.0,B
Female,47,Yes,Artist,1.0,High,5.0,C
Female,35,Yes,Artist,0.0,High,2.0,C
Male,51,Yes,Executive,1.0,Low,3.0,C
Female,38,Yes,Engineer,1.0,Low,1.0,A
Male,62,Yes,Artist,10.0,Low,1.0,B
Male,60,Yes,Executive,1.0,High,6.0,B
Male,47,Yes,Executive,1.0,High,4.0,C
Male,22,No,Marketing,0.0,Low,4.0,D
Female,31,No,Marketing,0.0,Low,3.0,D
Female,38,Yes,Engineer,3.0,Low,2.0,A
Female,42,No,Entertainment,6.0,Average,5.0,A
Female,50,Yes,Artist,1.0,Average,3.0,C
Male,38,No,Artist,5.0,Average,3.0,B
Female,55,Yes,Doctor,0.0,Average,3.0,B
Female,71,Yes,Artist,1.0,Average,2.0,C
Male,38,No,Artist,10.0,Average,4.0,A
Male,77,Yes,Artist,1.0,Low,1.0,A
Male,33,No,Engineer,1.0,Low,3.0,D
Male,72,No,Executive,0.0,High,2.0,B
Female,43,No,Engineer,9.0,Average,4.0,A
Female,35,Yes,Artist,0.0,Low,3.0,B
Female,33,Yes,Doctor,1.0,Low,3.0,A
Male,27,Yes,Entertainment,0.0,Average,2.0,A
Male,21,No,Healthcare,0.0,Low,6.0,D
Female,41,Yes,Artist,0.0,Average,2.0,C
Male,29,Yes,Artist,9.0,Low,3.0,A
Female,46,No,Artist,8.0,Low,1.0,B
Male,46,Yes,Artist,1.0,Low,1.0,D
Female,53,No,Engineer,3.0,Low,1.0,A
Male,36,Yes,Executive,1.0,High,4.0,B
Female,36,No,Engineer,0.0,Average,2.0,A
Male,25,Yes,Entertainment,1.0,High,2.0,D
Male,61,Yes,Entertainment,1.0,Low,3.0,C
Male,61,No,Entertainment,1.0,Average,2.0,B
Male,53,Yes,Artist,0.0,Average,2.0,C
Male,69,No,Executive,1.0,High,4.0,C
Male,47,Yes,Entertainment,4.0,Low,1.0,A
Female,26,Yes,Entertainment,5.0,Low,7.0,D
Female,39,Yes,Artist,9.0,Low,1.0,B
Male,47,No,Artist,0.0,Low,4.0,A
Female,69,Yes,Artist,7.0,Low,1.0,A
Male,46,Yes,Artist,8.0,Average,2.0,B
Female,37,Yes,Doctor,1.0,Low,3.0,D
Female,50,Yes,Artist,6.0,Low,1.0,B
Female,52,Yes,Doctor,0.0,Average,4.0,C
Male,28,Yes,Healthcare,5.0,Low,4.0,C
Male,42,Yes,Entertainment,3.0,Low,2.0,A
Male,45,Yes,Executive,1.0,High,5.0,B
Male,57,Yes,Lawyer,1.0,High,2.0,B
Male,48,Yes,Entertainment,0.0,Low,3.0,A
Male,18,No,Healthcare,1.0,Low,3.0,D
Male,51,No,Artist,3.0,Average,2.0,C
Female,29,Yes,Engineer,1.0,Low,5.0,B
Female,47,Yes,Artist,0.0,Average,4.0,C
Female,38,No,Artist,4.0,Average,4.0,C
Male,37,Yes,Artist,1.0,Low,1.0,A
Male,22,No,Healthcare,9.0,Low,4.0,D
Female,61,Yes,Engineer,0.0,Average,2.0,C
Male,42,Yes,Artist,0.0,Average,2.0,C
Male,60,Yes,Artist,1.0,Average,2.0,B
Male,73,Yes,Entertainment,1.0,High,4.0,B
Female,49,Yes,Artist,1.0,Low,1.0,C
Male,72,Yes,Lawyer,3.0,High,2.0,C
Female,43,Yes,Artist,1.0,Average,2.0,C
Male,38,Yes,Doctor,5.0,Low,2.0,A
Female,35,Yes,Artist,0.0,Average,3.0,C
Female,82,No,Lawyer,1.0,High,2.0,B
Male,63,Yes,Artist,9.0,Low,1.0,A
Male,73,Yes,Executive,11.0,High,2.0,C
Female,38,Yes,Artist,4.0,Low,1.0,B
Female,42,Yes,Homemaker,10.0,Low,1.0,A
Female,43,Yes,Engineer,0.0,Average,2.0,B
Male,31,No,Homemaker,14.0,Low,1.0,D
Female,42,Yes,Entertainment,1.0,Low,3.0,D
Male,32,Yes,Artist,9.0,Average,2.0,B
Male,39,Yes,Artist,3.0,Average,4.0,A
Female,48,Yes,Artist,0.0,Average,4.0,B
Male,39,Yes,Artist,6.0,Average,2.0,C
Male,55,Yes,Artist,9.0,Average,2.0,C
Male,60,Yes,Doctor,1.0,High,2.0,B
Female,51,Yes,Entertainment,1.0,Low,1.0,A
Female,61,Yes,Artist,0.0,Average,3.0,B
Female,43,Yes,Artist,1.0,Low,1.0,A
Female,55,Yes,Artist,2.0,Average,3.0,C
Female,43,Yes,Artist,1.0,Average,5.0,C
Male,45,No,Executive,0.0,Average,3.0,B
Female,50,Yes,Artist,1.0,Average,5.0,C
Male,40,No,Artist,1.0,Average,2.0,C
Male,19,No,Healthcare,0.0,Low,3.0,D
Female,25,Yes,Doctor,3.0,Low,1.0,A
Female,89,Yes,Lawyer,2.0,Low,1.0,D
Female,49,Yes,Artist,0.0,Average,3.0,C
Female,46,Yes,Engineer,1.0,Average,5.0,B
Female,83,Yes,Lawyer,0.0,Low,2.0,C
Male,35,Yes,Executive,6.0,Average,4.0,B
Female,71,Yes,Lawyer,1.0,Low,2.0,C
Male,50,Yes,Artist,0.0,Average,3.0,C
Male,58,No,Executive,12.0,High,2.0,C
Male,35,Yes,Artist,1.0,Average,4.0,A
Male,67,Yes,Executive,0.0,High,2.0,C
Male,35,No,Doctor,0.0,Average,5.0,C
Male,61,Yes,Executive,1.0,High,3.0,C
Female,29,No,Entertainment,0.0,Low,2.0,B
Male,47,Yes,Executive,0.0,Average,5.0,B
Female,37,No,Artist,4.0,Low,2.0,C
Male,18,No,Healthcare,9.0,Low,3.0,D
Female,23,No,Entertainment,0.0,Low,2.0,C
Male,29,No,Homemaker,11.0,Low,3.0,D
Female,43,Yes,Artist,1.0,Low,4.0,A
Male,66,Yes,Artist,0.0,Low,5.0,A
Male,45,Yes,Executive,1.0,High,3.0,C
Female,67,Yes,Lawyer,1.0,Low,1.0,A
Female,49,Yes,Marketing,9.0,Low,2.0,C
Male,38,No,Executive,1.0,High,4.0,D
Female,38,No,Engineer,1.0,Low,2.0,A
Female,32,Yes,Homemaker,10.0,Low,1.0,D
Male,48,Yes,Artist,8.0,Average,2.0,C
Female,42,Yes,Homemaker,7.0,Low,1.0,A
Female,50,Yes,Artist,8.0,Low,3.0,C
Male,50,Yes,Artist,0.0,Average,3.0,C
Female,30,Yes,Engineer,8.0,High,6.0,D
Female,27,Yes,Doctor,1.0,Low,2.0,D
Female,43,Yes,Engineer,1.0,Average,4.0,B
Female,25,No,Marketing,1.0,Low,2.0,D
Female,19,No,Healthcare,4.0,Low,5.0,D
Female,27,Yes,Marketing,12.0,Low,3.0,A
Male,43,Yes,Artist,1.0,Low,1.0,B
Male,37,Yes,Entertainment,1.0,Average,4.0,B
Female,27,Yes,Healthcare,1.0,Low,9.0,C
Male,61,Yes,Healthcare,1.0,Low,2.0,A
Male,41,No,Engineer,0.0,Average,2.0,C
Female,50,Yes,Artist,0.0,Low,1.0,B
Female,60,Yes,Artist,1.0,Average,2.0,C
Male,20,No,Healthcare,0.0,Low,4.0,D
Male,66,Yes,Marketing,1.0,High,2.0,B
Male,36,Yes,Homemaker,5.0,Low,1.0,D
Male,65,Yes,Lawyer,1.0,High,2.0,B
Male,20,No,Healthcare,1.0,Low,4.0,D
Female,38,Yes,Artist,0.0,Low,1.0,B
Male,31,Yes,Marketing,0.0,Low,2.0,D
Female,81,Yes,Lawyer,0.0,High,2.0,C
Female,52,Yes,Lawyer,4.0,Low,1.0,A
Male,57,Yes,Artist,0.0,Low,1.0,B
Male,30,No,Entertainment,1.0,Average,3.0,A
Male,55,No,Entertainment,1.0,Low,3.0,A
Male,38,Yes,Artist,8.0,Low,1.0,A
Male,70,No,Lawyer,0.0,High,2.0,C
Male,59,No,Artist,0.0,Low,1.0,B
Male,39,Yes,Healthcare,1.0,Low,3.0,D
Female,58,Yes,Artist,9.0,Average,3.0,C
Male,30,No,Entertainment,11.0,Low,2.0,D
Female,73,Yes,Artist,1.0,Average,2.0,C
Female,25,Yes,Artist,5.0,Low,1.0,C
Male,38,Yes,Entertainment,1.0,Low,2.0,A
Male,25,No,Healthcare,1.0,Low,5.0,D
Male,53,Yes,Artist,3.0,High,3.0,D
Female,27,No,Healthcare,0.0,Low,4.0,A
Male,49,Yes,Artist,6.0,Average,2.0,C
Female,51,Yes,Artist,6.0,Average,5.0,C
Male,33,No,Healthcare,0.0,Low,7.0,D
Male,61,Yes,Entertainment,6.0,Average,2.0,A
Female,47,No,Engineer,0.0,Low,1.0,A
Female,36,Yes,Engineer,0.0,Low,1.0,B
Male,32,Yes,Entertainment,1.0,Average,2.0,A
Female,40,No,Homemaker,9.0,Average,5.0,A
Female,77,Yes,Lawyer,0.0,High,2.0,C
Female,72,Yes,Lawyer,1.0,High,4.0,B
Male,84,No,Lawyer,0.0,Low,1.0,A
Male,32,Yes,Artist,1.0,Low,2.0,D
Female,52,Yes,Artist,1.0,Average,3.0,B
Female,47,Yes,Lawyer,2.0,High,4.0,D
Female,63,Yes,Artist,4.0,Average,4.0,C
Male,35,Yes,Executive,2.0,Average,5.0,B
Female,27,Yes,Marketing,9.0,Low,1.0,C
Male,49,Yes,Artist,0.0,Low,1.0,B
Female,31,No,Homemaker,8.0,Low,1.0,D
Male,61,Yes,Executive,5.0,High,2.0,C
Female,30,Yes,Artist,9.0,Low,5.0,A
Male,23,No,Healthcare,1.0,Low,3.0,D
Male,42,No,Entertainment,8.0,Low,2.0,A
Female,48,Yes,Engineer,0.0,High,5.0,A
Male,39,No,Entertainment,0.0,Average,2.0,C
Male,43,Yes,Executive,6.0,High,3.0,A
Female,56,Yes,Artist,1.0,Low,2.0,B
Male,28,Yes,Healthcare,0.0,Low,5.0,D
Female,71,Yes,Lawyer,8.0,High,2.0,C
Female,42,Yes,Artist,1.0,Average,3.0,C
Female,50,Yes,Artist,0.0,Average,9.0,C
Female,62,Yes,Lawyer,1.0,Low,3.0,A
Male,43,Yes,Artist,1.0,Average,3.0,A
Female,32,No,Engineer,9.0,Low,4.0,A
Male,61,Yes,Artist,1.0,Low,1.0,B
Female,39,Yes,Entertainment,5.0,Low,2.0,B
Female,46,Yes,Artist,0.0,Average,2.0,C
Male,50,Yes,Artist,1.0,Average,3.0,B
Male,39,Yes,Artist,0.0,Low,4.0,A
Female,35,Yes,Artist,1.0,Low,1.0,A
Female,35,Yes,Entertainment,7.0,Low,2.0,A
Female,33,Yes,Healthcare,1.0,Low,1.0,D
Male,21,No,Healthcare,1.0,Low,3.0,D
Female,46,Yes,Artist,9.0,Low,1.0,B
Female,37,Yes,Artist,1.0,Low,1.0,A
Female,33,Yes,Engineer,9.0,Low,2.0,D
Male,25,Yes,Artist,1.0,Low,3.0,A
Male,53,Yes,Executive,1.0,High,4.0,B
Female,41,Yes,Artist,10.0,Low,1.0,B
Female,46,Yes,Artist,3.0,Average,5.0,C
Male,36,Yes,Artist,0.0,Low,3.0,C
Female,57,Yes,Artist,0.0,Average,3.0,C
Female,49,Yes,Artist,0.0,Average,4.0,C
Male,48,Yes,Artist,1.0,Average,3.0,C
Male,59,Yes,Entertainment,1.0,Average,5.0,B
Male,40,Yes,Artist,0.0,Average,3.0,A
Female,58,Yes,Artist,0.0,Low,3.0,C
Male,43,Yes,Entertainment,0.0,Low,2.0,A
Female,39,Yes,Doctor,9.0,Low,1.0,B
Male,29,No,Healthcare,13.0,High,2.0,B
Female,37,Yes,Marketing,9.0,Low,1.0,A
Female,49,Yes,Artist,0.0,Average,4.0,B
Male,26,Yes,Doctor,1.0,Low,2.0,A
Female,63,No,Artist,0.0,High,2.0,B
Male,26,Yes,Artist,10.0,Low,5.0,D
Male,21,No,Healthcare,1.0,Low,5.0,D
Female,56,Yes,Engineer,1.0,Average,3.0,B
Male,27,Yes,Doctor,9.0,Average,3.0,D
Female,39,Yes,Doctor,8.0,Low,2.0,B
Male,84,No,Lawyer,1.0,Low,1.0,A
Female,41,No,Engineer,9.0,Low,1.0,A
Female,59,Yes,Engineer,0.0,Low,1.0,D
Male,25,Yes,Entertainment,7.0,Low,3.0,A
Female,40,Yes,Engineer,0.0,Average,4.0,B
Male,42,Yes,Artist,1.0,Low,1.0,A
Male,73,No,Executive,0.0,High,2.0,C
Male,30,Yes,Marketing,1.0,Low,5.0,C
Female,29,No,Entertainment,9.0,Low,4.0,D
Female,27,No,Entertainment,6.0,High,2.0,B
Male,35,Yes,Artist,1.0,High,3.0,B
Female,23,No,Healthcare,1.0,Low,3.0,D
Female,48,Yes,Artist,6.0,Low,1.0,C
Female,45,Yes,Artist,0.0,Average,2.0,C
Female,23,No,Healthcare,1.0,Low,3.0,D
Male,42,Yes,Entertainment,1.0,Low,8.0,A
Female,69,Yes,Artist,1.0,High,4.0,C
Female,33,No,Healthcare,1.0,Low,6.0,A
Male,28,No,Executive,9.0,Low,4.0,D
Female,19,No,Healthcare,1.0,Low,4.0,D
Female,21,No,Marketing,2.0,Low,2.0,D
Male,42,Yes,Artist,7.0,Average,2.0,C
Female,38,Yes,Doctor,8.0,Low,1.0,B
Female,31,Yes,Homemaker,8.0,Low,1.0,D
Male,45,No,Engineer,1.0,Average,5.0,B
Female,83,Yes,Lawyer,1.0,Low,1.0,A
Female,69,No,Engineer,0.0,Average,4.0,A
Male,36,Yes,Artist,2.0,Low,1.0,B
Male,70,Yes,Entertainment,0.0,High,2.0,A
Male,21,No,Healthcare,1.0,Low,6.0,D
Male,19,No,Healthcare,7.0,Low,4.0,D
Male,39,Yes,Artist,0.0,Average,3.0,B
Male,28,No,Doctor,5.0,Low,2.0,D
Female,40,Yes,Artist,0.0,Average,4.0,B
Female,42,Yes,Artist,1.0,Average,2.0,C
Female,48,No,Engineer,12.0,Low,1.0,D
Female,29,Yes,Artist,4.0,Low,2.0,D
Male,71,No,Executive,5.0,Low,3.0,B
Female,82,No,Lawyer,0.0,High,2.0,A
Female,50,Yes,Entertainment,4.0,Low,2.0,A
Male,40,Yes,Artist,1.0,Low,2.0,A
Male,18,No,Healthcare,6.0,Low,4.0,D
Male,42,No,Entertainment,0.0,Average,4.0,C
Male,39,Yes,Entertainment,9.0,Average,2.0,B
Female,60,Yes,Engineer,1.0,Average,3.0,C
Male,60,No,Engineer,0.0,Average,3.0,C
Male,40,No,Engineer,3.0,Low,1.0,A
Female,40,No,Homemaker,2.0,Average,2.0,A
Male,65,No,Doctor,1.0,Low,1.0,D
Female,38,Yes,Healthcare,0.0,Low,2.0,C
Male,37,Yes,Engineer,1.0,Low,1.0,D
Male,53,Yes,Artist,0.0,Low,1.0,B
Male,62,No,Entertainment,8.0,Low,2.0,B
Male,47,Yes,Artist,1.0,Average,2.0,C
Female,62,No,Artist,1.0,Average,3.0,B
Male,69,No,Doctor,8.0,Low,2.0,A
Female,19,No,Healthcare,0.0,Low,2.0,D
Male,18,No,Healthcare,0.0,Low,4.0,D
Female,36,Yes,Artist,7.0,Average,2.0,C
Female,35,Yes,Engineer,0.0,Low,3.0,B
Male,47,Yes,Executive,8.0,High,4.0,C
Male,23,No,Artist,1.0,Low,4.0,D
Female,42,Yes,Doctor,0.0,Average,4.0,A
Female,47,Yes,Artist,8.0,Average,4.0,C
Male,40,Yes,Healthcare,1.0,Low,3.0,D
Male,59,No,Executive,0.0,High,3.0,C
Female,38,Yes,Artist,3.0,Low,2.0,C
Male,73,Yes,Lawyer,1.0,High,2.0,B
Male,45,Yes,Artist,0.0,Low,1.0,A
Male,71,Yes,Artist,0.0,Average,4.0,C
Female,60,No,Engineer,0.0,Low,2.0,A
Male,27,Yes,Doctor,0.0,Low,2.0,C
Female,57,Yes,Artist,0.0,Low,2.0,B
Male,26,No,Healthcare,1.0,Low,3.0,C
Female,42,Yes,Artist,4.0,Average,2.0,C
Male,49,No,Executive,11.0,High,4.0,A
Male,40,Yes,Entertainment,8.0,Low,2.0,D
Female,40,Yes,Artist,5.0,Low,9.0,C
Male,19,No,Healthcare,8.0,Low,3.0,D
Male,42,Yes,Artist,1.0,Average,2.0,C
Female,50,Yes,Engineer,0.0,Low,1.0,B
Male,72,No,Entertainment,2.0,Average,2.0,C
Male,67,Yes,Lawyer,1.0,High,3.0,B
Male,37,Yes,Entertainment,3.0,Low,1.0,A
Male,26,No,Artist,1.0,Low,4.0,A
Male,32,No,Executive,1.0,High,5.0,D
Male,51,Yes,Artist,1.0,Low,1.0,A
Male,61,No,Engineer,5.0,Average,3.0,B
Male,38,No,Engineer,0.0,Average,3.0,B
Male,73,No,Lawyer,1.0,Low,1.0,D
Female,62,Yes,Artist,0.0,Average,2.0,C
Male,40,Yes,Executive,0.0,Low,4.0,B
Male,42,Yes,Healthcare,8.0,Low,3.0,D
Male,30,Yes,Healthcare,9.0,Low,1.0,D
Female,46,No,Homemaker,9.0,Low,1.0,A
Female,38,No,Engineer,9.0,Average,4.0,A
Male,40,Yes,Doctor,0.0,Average,5.0,B
Male,50,No,Entertainment,0.0,Average,3.0,C
Female,28,No,Entertainment,1.0,Low,2.0,A
Female,37,Yes,Artist,3.0,Low,2.0,C
Female,51,Yes,Artist,0.0,Average,4.0,C
Female,41,Yes,Engineer,1.0,Average,4.0,C
Female,65,Yes,Artist,0.0,Average,4.0,C
Female,48,No,Marketing,0.0,Average,2.0,D
Female,47,Yes,Artist,0.0,Average,2.0,C
Male,28,Yes,Artist,9.0,Low,2.0,A
Female,38,Yes,Entertainment,0.0,Low,1.0,A
Male,36,Yes,Entertainment,1.0,Low,2.0,A
Female,65,Yes,Lawyer,0.0,Average,4.0,B
Female,27,No,Homemaker,9.0,Low,1.0,A
Male,50,Yes,Artist,0.0,Low,3.0,B
Male,26,Yes,Healthcare,5.0,Low,5.0,D
Male,46,Yes,Artist,2.0,Average,4.0,C
Female,40,Yes,Artist,4.0,Average,5.0,B
Male,33,Yes,Healthcare,9.0,Low,5.0,D
Male,56,No,Marketing,1.0,Low,2.0,D
Female,25,No,Doctor,2.0,Low,1.0,D
Male,61,Yes,Lawyer,1.0,High,2.0,C
Female,42,Yes,Entertainment,0.0,Average,4.0,B
Male,49,Yes,Artist,1.0,Low,4.0,C
